order_id,order_date,customer_id,product_id,category,quantity,price_per_unit,payment_method,total_order_value,order_status
511,4/10/2025,511,45905-LV-432,Food - Baking,771,89,debit card,905.8,Completed
512,9/16/2024,512,63591-GN-959,Art Supplies,422,46,PayPal,363.06,Cancelled
513,6/23/2025,513,15236-VW-360,Home,130,251,PayPal,574.06,Completed
514,2/4/2025,514,48420-RY-337,Clothing - Bottoms,693,,credit card,725.52,Returned
515,7/8/2025,515,01017-MM-470,Food - Soups,662,172,Apple Pay,451.72,Pending
516,12/14/2024,516,55394-XU-269,Clothing - Dresses,526,435,Google Pay,506.35,Completed
517,5/23/2025,517,21989-UU-021,Fitness,,127,Apple Pay,17.51,Completed
518,7/24/2025,518,98860-GJ-706,Food - Canned Goods,661,388,credit card,544.72,Completed
519,1/21/2025,519,86549-WZ-168,Clothing - Dresses,390,58,debit card,722.11,Cancelled
520,8/13/2024,520,02060-SS-917,Food - Pasta,759,,debit card,147.54,Completed
521,10/29/2024,521,64096-GZ-606,Clothing - Activewear,361,267,credit card,457.26,Completed
522,2/28/2025,522,27839-KM-129,Food - Spices,987,93,debit card,690.41,Completed
523,4/7/2025,523,63045-EC-386,Accessories,551,323,debit card,735.51,Completed
524,3/1/2025,524,92733-SI-073,Home,134,412,Apple Pay,254.54,Completed
525,6/10/2025,525,13394-PL-443,Kitchen,606,308,Google Pay,814.44,Completed
526,5/14/2025,526,83870-TV-907,Outdoor,717,435,debit card,783.2,Completed
527,7/19/2025,527,71996-HX-129,Food - Nut Butters,741,394,Apple Pay,216.1,Completed
528,5/22/2025,528,38719-RD-356,Garden,746,267,PayPal,134.15,Completed
529,9/12/2024,529,64170-VB-210,Accessories,228,85,debit card,526.84,Completed
530,1/19/2025,530,12585-JY-166,Food - Snacks,873,334,PayPal,130.84,Completed
531,2/20/2025,531,60764-EK-588,Kitchen,334,239,credit card,222.55,Completed
532,4/4/2025,532,38104-UV-411,Food - Dairy,43,52,PayPal,884.53,Completed
533,11/2/2024,533,63747-RS-389,Food - Soups,441,412,debit card,469.1,Returned
534,12/26/2024,534,16740-CV-956,Food - Snacks,579,441,Venmo,322.63,Completed
535,7/3/2025,535,61862-OY-174,Toys,134,305,Google Pay,790.23,Cancelled
536,4/7/2025,536,61740-SZ-670,Food - Sauces,301,120,Google Pay,723.82,Cancelled
537,7/30/2025,537,32026-HE-687,Food - Snacks,489,302,Google Pay,184.62,Completed
538,12/9/2024,538,08540-HN-873,Kitchen,845,301,Venmo,568.79,Completed
539,7/24/2025,539,78555-BK-456,Clothing,679,258,Venmo,976.1,Cancelled
540,10/26/2024,540,40518-NN-690,Garden,283,245,Venmo,415.69,Completed
541,2/22/2025,541,68609-HX-514,Food - Bakery,590,208,Apple Pay,248.36,Completed
542,12/18/2024,542,70740-KP-923,Food - Oils & Vinegars,997,179,credit card,244.85,Completed
543,5/13/2025,543,94822-DR-595,Food - Condiments,378,140,debit card,734.06,Completed
544,11/11/2024,544,79325-HC-293,Fitness,305,134,,148.59,Completed
545,5/20/2025,545,05460-MD-921,Food - Baking,176,466,,243.37,Completed
546,5/23/2025,546,03249-RC-229,Food - Condiments,41,307,Venmo,40.83,Returned
547,2/21/2025,547,53882-WQ-013,Outdoor,767,437,Google Pay,941.02,Completed
548,12/31/2024,548,54323-TV-677,Food - Canned Soups,571,290,,257.98,Cancelled
549,2/23/2025,549,24780-XF-499,Kitchen,634,214,debit card,401.14,Pending
550,2/14/2025,550,10550-LT-956,Home Improvement,20,68,debit card,557.95,Completed
551,2/4/2025,551,03234-ZA-418,Food - Dairy,794,363,Apple Pay,976.08,Completed
552,10/31/2024,552,98124-LQ-455,Garden,703,380,Google Pay,592.86,Completed
553,5/15/2025,553,51083-PI-097,Kitchen,125,190,Google Pay,452.23,Completed
554,6/16/2025,554,16249-LU-320,Pets,385,214,Google Pay,26.44,Completed
555,12/20/2024,555,74162-ZO-052,Food - Snacks,611,177,Apple Pay,382.83,Completed
556,10/7/2024,556,,Toys,53,488,debit card,294.89,Completed
557,4/24/2025,557,91591-WF-133,,311,332,PayPal,600.97,Completed
558,12/20/2024,558,03606-UU-737,Fitness,579,223,PayPal,738.19,Completed
559,8/17/2024,559,37228-CC-204,Clothing - Dresses,228,189,Venmo,150.86,Completed
560,5/8/2025,560,96478-PW-771,Outdoor,686,281,PayPal,699.05,Pending
561,11/23/2024,561,99490-FB-577,Food - Snacks,534,378,Venmo,841.1,Completed
562,11/28/2024,562,79062-SS-693,Food - Breakfast,886,,debit card,5.77,Pending
563,2/12/2025,563,82729-FN-325,Food - Prepared Foods,54,,PayPal,266.42,Pending
564,4/6/2025,564,34181-WX-750,Food - Prepared Foods,304,,Apple Pay,189.4,Completed
565,12/9/2024,565,72801-RQ-350,Food - Spices,834,175,debit card,824.52,Completed
566,9/19/2024,566,97858-NB-703,Home,962,326,Google Pay,902.09,Completed
567,9/16/2024,567,02824-YL-654,Smart Home,281,487,debit card,567.22,Completed
568,4/15/2025,568,64704-VP-380,Food - Prepared Meals,100,337,,422.72,Completed
569,12/19/2024,569,55808-VV-725,Photography,803,130,Venmo,962.1,Completed
570,5/15/2025,570,91526-DT-852,Food - Produce,973,76,Apple Pay,93.5,Pending
571,9/26/2024,571,44034-XI-468,Photography,213,274,credit card,751.94,Cancelled
572,11/30/2024,572,70088-CZ-892,Food - Condiments,414,34,debit card,198.28,Completed
573,1/17/2025,573,29099-SN-816,Fitness,470,342,PayPal,331.81,Completed
574,1/17/2025,574,68606-UC-341,Food - Meat,544,99,debit card,785.06,Completed
575,5/17/2025,575,51051-AG-577,Office,357,429,Venmo,55.99,Completed
576,2/17/2025,576,79514-WA-525,Kitchen,546,109,Google Pay,263.76,Completed
577,4/12/2025,577,27054-KL-516,Food - Dairy,316,54,debit card,494.25,Completed
578,12/14/2024,578,83743-BG-269,Food - Frozen Foods,783,366,credit card,35.46,Completed
579,3/3/2025,579,74092-KO-490,Food - Prepared Meals,190,228,credit card,564.9,Completed
580,9/28/2024,580,27977-UO-252,Food - Snacks,998,145,,400.62,Completed
581,3/14/2025,581,87867-ZH-049,Kitchen,398,433,Google Pay,804.72,Returned
582,7/25/2025,582,04023-FU-171,Home,334,17,credit card,681.83,Completed
583,9/18/2024,583,10260-KJ-248,Toys,537,32,Google Pay,147.03,Completed
584,1/27/2025,584,08977-KU-258,Food - Snacks,817,467,Apple Pay,323.54,Completed
585,12/11/2024,585,50243-NT-906,Food - Condiments,470,366,debit card,358.43,Completed
586,11/12/2024,586,52190-QY-151,Food - Produce,189,83,Apple Pay,198.8,Completed
587,2/11/2025,587,63492-LY-925,Garden,183,385,credit card,644.55,Completed
588,5/18/2025,588,08402-HY-544,Gaming,76,244,credit card,667.99,Pending
589,3/3/2025,589,64690-LH-890,Food - Bakery,322,100,debit card,705.6,Completed
590,9/28/2024,590,52235-GT-785,,864,166,Google Pay,682.56,Completed
591,1/26/2025,591,64109-OP-686,Outdoor,334,155,Apple Pay,851.34,Completed
592,5/6/2025,592,14881-IJ-278,Kitchen,745,459,Apple Pay,44.19,Completed
593,5/8/2025,593,14644-BN-890,Home,324,217,debit card,683.1,Completed
594,6/17/2025,594,57480-BP-953,Food - Snacks,137,32,Google Pay,24.57,Pending
595,2/15/2025,595,33790-FP-996,Furniture,175,351,credit card,758.16,Completed
596,6/5/2025,596,60883-UF-241,Food - Breakfast Foods,729,103,,687.16,Completed
597,2/3/2025,597,34364-VU-943,Health,983,79,Apple Pay,786.85,Completed
598,5/23/2025,598,75139-FB-573,,997,277,Venmo,169.07,Pending
599,10/26/2024,599,33368-VN-258,Food - Frozen Fruits,860,57,Venmo,190.04,Completed
600,1/4/2025,600,80739-SB-952,Food - Dairy,279,255,Google Pay,367.94,Pending
601,7/3/2025,601,14767-IQ-974,Clothing - Footwear,400,499,,603.92,Completed
602,8/2/2025,602,05589-KI-233,Food - Meat & Poultry,92,27,Google Pay,709.55,Cancelled
603,5/27/2025,603,14026-VG-365,Accessories,639,370,Apple Pay,313.35,Returned
604,4/7/2025,604,21768-TC-296,Food - Bakery,601,131,PayPal,905.06,Completed
605,6/20/2025,605,85081-PF-612,Food - Sauces,212,87,PayPal,964.33,Completed
606,8/28/2024,606,07754-FV-065,Audio,225,271,Apple Pay,735.3,Completed
607,10/5/2024,607,27536-QX-085,Food - Produce,17,287,Venmo,163.26,Completed
608,6/1/2025,608,49682-UU-669,Automotive,664,410,Google Pay,381.61,Returned
609,8/11/2024,609,00714-YV-652,Food - Frozen Foods,722,180,Venmo,200.62,Pending
610,4/25/2025,610,90050-AQ-386,Electronics,616,,credit card,720.84,Completed
611,12/4/2024,611,13736-DD-198,Food - Snacks,818,,Apple Pay,469.56,Completed
612,8/22/2024,612,83982-PX-583,Food - Meat,127,235,PayPal,985.05,Completed
613,9/17/2024,613,30388-EH-819,Food - Snacks,,,Google Pay,856.85,Completed
614,1/8/2025,614,86011-KI-654,Food - Snacks,,378,Apple Pay,851.97,Completed
615,1/11/2025,615,09830-KU-205,,759,228,PayPal,850.86,Completed
616,2/18/2025,616,89114-LC-770,Storage,236,152,PayPal,75.35,Cancelled
617,10/20/2024,617,35155-AI-010,Pets,127,416,Venmo,88.46,Cancelled
618,5/24/2025,618,25999-HI-154,Kitchen,844,336,debit card,486.84,Completed
619,9/27/2024,619,,Home,478,218,credit card,547.95,Completed
620,5/1/2025,620,84231-HK-222,Garden,516,37,Apple Pay,293.11,Cancelled
621,4/29/2025,621,75688-YV-351,Food - Soups,595,479,debit card,894.44,Completed
622,2/10/2025,622,09493-MI-019,Food - Snacks,520,401,Apple Pay,731.04,Completed
623,2/12/2025,623,57107-KA-484,Food - Meat & Poultry,148,394,credit card,376.64,Completed
624,8/5/2024,624,25215-XS-992,Garden,84,468,Venmo,759.06,Completed
625,11/27/2024,625,40373-LR-116,Pets,,149,Venmo,528.71,Completed
626,12/13/2024,626,27280-OO-455,Food - Frozen,13,95,Apple Pay,444.98,Completed
627,5/22/2025,627,53733-FE-862,Outdoor,583,319,debit card,635.29,Completed
628,9/2/2024,628,23915-FP-036,Clothing - Outerwear,203,471,,849.76,Completed
629,6/9/2025,629,07656-BI-906,Clothing - Tops,263,74,Google Pay,54.93,Completed
630,7/30/2025,630,75962-YZ-237,Clothing - Accessories,282,327,credit card,1.94,Completed
631,12/5/2024,631,20308-OF-937,Kitchen,449,372,debit card,98.74,Pending
632,5/21/2025,632,85349-ER-407,Kitchen,,212,debit card,129.52,Completed
633,1/14/2025,633,55472-IH-403,Health,934,301,debit card,836.36,Completed
634,3/22/2025,634,24839-FT-602,Food - Frozen Foods,879,458,Google Pay,394.34,Completed
635,2/13/2025,635,32795-SO-135,Food - Baking Goods,67,334,Venmo,199.2,Completed
636,7/26/2025,636,51967-IL-661,Food - Snacks,867,312,Apple Pay,223.94,Completed
637,6/18/2025,637,41344-ZS-703,Office,,341,debit card,765.27,Completed
638,10/8/2024,638,06127-WG-160,Clothing - Bottoms,813,440,Google Pay,989.87,Completed
639,1/2/2025,639,13050-RI-152,Food - Deli,,95,PayPal,495.18,Completed
640,1/18/2025,640,71192-HL-845,Food - Canned Goods,346,,credit card,526.32,Completed
641,3/4/2025,641,20178-YE-587,Kitchen,811,270,Google Pay,543.0,Completed
642,9/13/2024,642,27372-IR-856,Food - Seafood,204,117,credit card,531.72,Pending
643,10/24/2024,643,59572-HW-202,Food - Breakfast,595,113,,228.56,Completed
644,3/24/2025,644,15864-IG-435,Food - Desserts,508,60,debit card,759.27,Completed
645,12/27/2024,645,57807-CH-414,Food - Baking,22,150,PayPal,192.62,Completed
646,6/24/2025,646,03436-WN-260,Food - Salads,296,348,Apple Pay,674.19,Completed
647,2/27/2025,647,12432-MJ-298,Food - Grains,404,322,debit card,380.72,Completed
648,5/23/2025,648,74147-SJ-560,Pets,488,152,,837.36,Completed
649,12/11/2024,649,54954-QY-125,Pets,798,157,debit card,995.85,Completed
650,2/24/2025,650,01263-AA-499,Food - Dairy,102,307,Apple Pay,518.95,Completed
651,10/28/2024,651,97811-QW-816,Food - Salads,598,260,credit card,142.27,Returned
652,1/10/2025,652,20097-EA-752,,85,127,PayPal,172.26,Completed
653,7/11/2025,653,97700-AI-595,Food - Meal Kits,839,93,,143.76,Completed
654,11/16/2024,654,76497-VC-245,Fitness,892,157,PayPal,486.84,Completed
655,10/3/2024,655,54997-TI-689,Food - Dairy Alternatives,458,151,PayPal,420.11,Completed
656,10/8/2024,656,59766-SQ-387,Outdoor,364,49,,827.16,Completed
657,7/17/2025,657,31345-VQ-728,Food - Produce,197,390,PayPal,733.19,Completed
658,6/28/2025,658,96009-AL-458,Food - Protein,770,288,Google Pay,399.6,Completed
659,10/16/2024,659,71962-NE-757,Food - Snacks,37,445,Apple Pay,187.33,Completed
660,4/25/2025,660,96375-OG-166,Food - Frozen Food,185,262,debit card,737.77,Completed
661,4/15/2025,661,28518-RG-689,Food - Condiments,709,16,PayPal,420.68,Completed
662,5/28/2025,662,82535-FZ-446,Kitchen,85,395,Google Pay,730.02,Pending
663,4/20/2025,663,73880-BZ-155,Outdoor,757,264,Google Pay,247.99,Completed
664,8/5/2024,664,10376-OQ-203,Food - Prepared Meals,476,44,credit card,580.93,Completed
665,8/19/2024,665,23795-DK-227,Kitchen,195,173,credit card,851.23,Cancelled
666,7/14/2025,666,14009-XR-247,Sports,649,31,Apple Pay,200.45,Cancelled
667,6/24/2025,667,20512-PE-574,Food - Bakery,708,278,Venmo,749.91,Completed
668,12/25/2024,668,76546-HG-078,Food - Canned Goods,502,189,Google Pay,29.38,Cancelled
669,4/9/2025,669,65264-TX-873,Food - Frozen Desserts,451,60,,843.88,Completed
670,3/28/2025,670,29507-LE-198,Food - Nuts,,227,PayPal,212.35,Completed
671,8/17/2024,671,68366-SV-465,Home,294,94,Google Pay,631.97,Completed
672,3/31/2025,672,05744-MG-934,Outdoor,911,69,debit card,121.99,Completed
673,2/3/2025,673,41819-BO-272,Clothing - Shirts,591,228,Venmo,809.46,Completed
674,4/5/2025,674,23520-KR-345,Travel,222,81,Apple Pay,258.22,Completed
675,11/7/2024,675,44710-MH-021,Food - Spices,730,109,credit card,367.39,Completed
676,10/30/2024,676,73753-HV-760,Health,714,436,credit card,24.21,Completed
677,6/10/2025,677,69058-GC-667,Kitchen,416,486,Venmo,385.66,Completed
678,2/22/2025,678,89197-UN-203,Kitchen,349,388,PayPal,820.46,Completed
679,5/13/2025,679,29908-NC-366,Kitchen,145,178,Google Pay,218.08,Completed
680,9/2/2024,680,97205-JX-831,Smart Home,39,226,Venmo,430.35,Completed
681,11/23/2024,681,20185-ME-437,Storage,356,282,Google Pay,133.54,Completed
682,3/26/2025,682,69927-CT-092,Kitchen,473,349,credit card,209.46,Returned
683,3/12/2025,683,63121-UL-373,Food - Grains,402,302,Google Pay,167.84,Completed
684,10/28/2024,684,45176-DF-851,Food - Frozen Foods,98,121,PayPal,39.04,Completed
685,6/30/2025,685,19019-LN-243,Food - Cereals,771,474,Apple Pay,116.06,Completed
686,9/11/2024,686,07117-UI-662,Kitchen,388,392,Google Pay,806.59,Completed
687,6/10/2025,687,59200-ZM-921,Audio,973,166,,289.77,Completed
688,2/6/2025,688,35855-VA-125,Clothing - Dresses,256,466,PayPal,111.31,Completed
689,12/21/2024,689,14841-IQ-469,Clothing - Outerwear,108,482,Venmo,405.76,Completed
690,3/28/2025,690,85003-AV-964,Kitchen,219,82,Apple Pay,273.19,Completed
691,7/12/2025,691,78150-JC-760,Food - Produce,833,396,debit card,332.6,Pending
692,7/6/2025,692,71642-LM-271,Kitchen,865,381,,79.91,Completed
693,4/24/2025,693,63089-UK-405,Food - Meats,80,11,PayPal,768.63,Completed
694,8/21/2024,694,08642-AX-313,Food - Frozen Foods,526,215,credit card,104.46,Completed
695,11/12/2024,695,93362-CL-461,Kitchen,407,410,Google Pay,473.9,Completed
696,11/25/2024,696,61618-JN-271,Food - Baking,,135,PayPal,282.56,Completed
697,3/9/2025,697,89850-ZI-851,Outdoor,603,155,Apple Pay,297.58,Completed
698,8/8/2024,698,09917-KG-634,Pets,593,40,debit card,733.57,Completed
699,11/22/2024,699,81358-XD-606,Home,963,,credit card,84.68,Completed
700,7/9/2025,700,47742-XB-350,Kitchen,566,96,debit card,169.9,Completed
701,11/22/2024,701,39003-OM-565,Food - Frozen Food,524,239,Apple Pay,677.49,Completed
702,4/9/2025,702,40756-HV-781,Office,761,266,Google Pay,996.22,Completed
703,9/12/2024,703,89559-XA-398,Health,923,47,Google Pay,793.88,Completed
704,8/11/2024,704,31617-RK-001,Beauty,977,367,PayPal,632.22,Completed
705,5/16/2025,705,90433-RZ-838,Outdoor,266,387,credit card,282.76,Completed
706,12/30/2024,706,76674-PS-521,Clothing - Bottoms,693,72,debit card,664.06,Completed
707,11/3/2024,707,96673-YE-295,Home,334,387,PayPal,848.16,Returned
708,3/8/2025,708,60896-FK-592,Furniture,122,258,Google Pay,628.44,Completed
709,8/30/2024,709,49639-DA-811,Food - Meat,,393,Apple Pay,135.02,Completed
710,12/28/2024,710,14859-RA-291,Audio,601,225,Apple Pay,989.87,Completed
711,5/14/2025,711,30733-WF-429,Home,281,81,credit card,688.95,Completed
712,8/24/2024,712,,Food - Breakfast,793,391,credit card,104.67,Completed
713,11/9/2024,713,94353-EC-301,,,124,PayPal,157.45,Completed
714,8/9/2024,714,88987-ZN-147,Smart Home,808,339,Apple Pay,604.88,Completed
715,2/22/2025,715,06261-LI-526,Garden,541,318,Apple Pay,237.46,Completed
716,2/19/2025,716,84284-WS-626,Food - Grains,619,285,Apple Pay,505.8,Completed
717,8/2/2025,717,83653-IT-291,Food - Fruits,571,246,PayPal,363.08,Returned
718,4/13/2025,718,62578-OR-355,Food - Snacks,427,109,PayPal,818.81,Completed
719,7/25/2025,719,62281-UL-899,Smart Home,851,42,Apple Pay,338.97,Completed
720,9/10/2024,720,34004-GG-402,Kitchen,143,434,debit card,784.55,Completed
721,5/5/2025,721,93219-KJ-809,Home Improvement,713,496,credit card,971.2,Completed
722,12/19/2024,722,38997-KZ-804,Fitness,155,340,debit card,306.79,Cancelled
723,1/16/2025,723,18077-OX-213,Food - Produce,733,233,PayPal,235.73,Completed
724,2/3/2025,724,92915-HJ-979,Food - Meat,665,254,Apple Pay,836.13,Completed
725,12/14/2024,725,66455-FB-644,Gaming,382,158,debit card,811.9,Cancelled
726,1/11/2025,726,25600-EZ-163,Garden,345,383,Venmo,786.83,Completed
727,12/21/2024,727,71955-ZH-457,Kitchen,925,268,Venmo,670.86,Completed
728,1/4/2025,728,31399-BO-095,Tools,910,36,Venmo,913.12,Completed
729,8/22/2024,729,29100-EI-840,Food - Snacks,151,,Google Pay,4.74,Completed
730,10/17/2024,730,14632-VB-653,Home,662,436,debit card,434.65,Cancelled
731,12/14/2024,731,33946-RW-261,Electronics,824,299,PayPal,393.33,Completed
732,3/19/2025,732,99713-QB-921,Food - Condiments,38,,Apple Pay,242.23,Completed
733,2/8/2025,733,88574-QC-007,Home,119,256,PayPal,866.34,Completed
734,10/19/2024,734,22894-FP-456,Food - Oils,598,179,credit card,275.52,Cancelled
735,10/15/2024,735,18618-VF-602,Toys,344,253,PayPal,980.7,Completed
736,11/8/2024,736,58405-ME-309,Clothing - Dresses,438,119,Google Pay,469.34,Completed
737,11/28/2024,737,96431-BM-833,Health,291,422,PayPal,43.85,Completed
738,2/25/2025,738,46232-VN-420,Clothing - Shoes,811,100,debit card,298.78,Completed
739,1/12/2025,739,58614-UP-225,Home,700,488,credit card,883.45,Completed
740,9/30/2024,740,24012-CY-168,Home,,56,Google Pay,935.0,Completed
741,12/14/2024,741,98439-SG-147,Food - Salads,855,336,debit card,600.95,Completed
742,10/21/2024,742,57400-NX-033,Food - Canned Goods,828,110,PayPal,166.01,Completed
743,2/14/2025,743,69254-SW-374,Pets,859,202,debit card,434.32,Completed
744,1/26/2025,744,46769-TV-061,Food - Condiments,923,352,Venmo,922.13,Pending
745,8/28/2024,745,04803-ZD-233,Pets,606,127,,591.21,Completed
746,10/9/2024,746,44009-GL-538,Kitchen,420,121,Venmo,648.23,Completed
747,8/11/2024,747,40321-BN-630,,426,47,credit card,586.43,Completed
748,7/6/2025,748,33568-IA-217,Food - Condiments,117,121,Apple Pay,619.26,Pending
749,4/10/2025,749,46970-RX-749,Food - Fresh Produce,820,414,Venmo,638.62,Completed
750,6/10/2025,750,77673-QC-723,Food - Bakery,578,453,Venmo,256.54,Completed
751,10/30/2024,751,,Food - Meat,581,395,credit card,217.16,Cancelled
752,11/19/2024,752,68292-QQ-849,Outdoor,362,291,credit card,610.55,Cancelled
753,2/20/2025,753,74061-EZ-376,Food - Prepared Foods,585,282,Google Pay,837.21,Returned
754,1/9/2025,754,60788-OT-171,,95,226,credit card,689.2,Completed
755,7/29/2025,755,56543-EW-011,Food - Condiments,539,306,PayPal,176.28,Completed
756,12/24/2024,756,37608-YA-793,Food - Snacks,215,176,Google Pay,567.1,Completed
757,5/2/2025,757,93760-BU-451,Food - Baking,1000,297,debit card,695.69,Pending
758,9/29/2024,758,,Kitchen,682,93,Venmo,212.65,Completed
759,10/22/2024,759,,Food,,202,Apple Pay,89.37,Returned
760,11/30/2024,760,80865-GM-490,Kitchen,910,427,debit card,673.99,Completed
761,11/21/2024,761,46038-MU-754,Kitchen,940,270,PayPal,751.19,Completed
762,5/1/2025,762,46980-AX-392,Fitness,288,139,Apple Pay,336.61,Returned
763,4/12/2025,763,38223-WU-819,Toys,696,130,Venmo,735.06,Returned
764,6/20/2025,764,28800-UZ-667,Kitchen,103,314,Google Pay,309.45,Completed
765,5/1/2025,765,22951-PG-675,Kitchen,319,406,,649.55,Completed
766,8/12/2024,766,53161-OP-680,Beauty,767,400,Venmo,444.74,Completed
767,7/28/2025,767,50775-PS-732,Fitness,733,364,Venmo,105.03,Completed
768,4/17/2025,768,82610-DR-466,Food - Bakery,525,187,Venmo,234.67,Completed
769,10/6/2024,769,90778-EZ-762,Food - Condiments,559,123,PayPal,896.96,Completed
770,3/26/2025,770,48097-OD-253,Audio,497,305,credit card,694.85,Completed
771,7/17/2025,771,45651-WA-726,Health,,136,credit card,125.84,Completed
772,6/9/2025,772,25968-JE-541,Outdoor,957,477,Google Pay,450.94,Cancelled
773,1/29/2025,773,42426-IY-226,,143,483,Apple Pay,384.02,Returned
774,11/9/2024,774,88931-UH-900,Toys,409,163,Apple Pay,396.36,Completed
775,3/23/2025,775,27086-TX-658,Food - Meats,401,358,PayPal,943.74,Completed
776,5/22/2025,776,10171-JH-781,Kitchen,709,186,debit card,350.68,Returned
777,11/16/2024,777,10064-CS-338,Pets,985,282,debit card,201.32,Completed
